0x20b5,ghana currency
0x1f47b,GHOST
0x2137,GIMEL SYMBOL
0x1f467,GIRL
0x2c00,Glagolitic
0x29e6,GLEICH STARK
0x1f30d,Globe Symbols
0x1f310,GLOBE WITH MERIDIANS
0x02bc,glottal stop
0x0241,GLOTTAL STOP
0x0294,GLOTTAL STOP
0x0296,GLOTTAL STOP
0x0295,glottal stop
0x0242,GLOTTAL STOP
0x02c0,GLOTTAL STOP
0x02c1,GLOTTAL STOP
0x02e4,GLOTTAL STOP
0x2e18,gnaborretni
0x2686,Go Markers
0x1f410,GOAT
0x1f47a,GOBLIN
0x16ee,Golden Numbers
0x26f3,golf course
0x10330,Gothic
0x11300,Grantha
0x034f,GRAPHEME JOINER
0x23b7,Graphic Characters
0x2596,Graphic Characters
0x2400,Graphic Pictures for Control Codes
0x237d,Graphics for Control Codes
0x25f0,Graphics
0x0060,GRAVE ACCENT
0x0316,GRAVE ACCENT BELOW
0x0300,GRAVE ACCENT
0x030f,GRAVE ACCENT
0x02cb,GRAVE ACCENT
0x02ce,GRAVE ACCENT
0x0060,grave accent
0x02df,grave accent
0x0340,GRAVE TONE MARK
0x26fc,graveyard
0x2265,GREATER-THAN OR EQUAL TO
0x003e,GREATER-THAN SIGN
0x226b,GREATER-THAN
0x22d9,GREATER-THAN
0x0370,Greek
0x0391,Greek Alphabet
0x00b7,greek ano teleia
0x03d8,Greek Archaic Letters
0x03d0,GREEK BETA SYMBOL
0x0391,Greek Capital Letters
0x1f7a1,Greek Crosses
0x20af,greek currency
0x0314,greek dasia
0x0308,greek dialytika
0x0344,GREEK DIALYTIKA TONOS
0x203f,greek enotikon
0x1f00,Greek Extended
0x0345,greek iota subscript
0x0343,GREEK KORONIS
0x213c,Greek Letters
0x03f5,GREEK LUNATE EPSILON SYMBOL
0x03f2,GREEK LUNATE SIGMA SYMBOL
0x1d6a8,Greek Mathematical Symbols
0x1d6a8,Greek Mathematical Symbols
0x1d71c,Greek Mathematical Symbols
0x1d6e2,Greek Mathematical Symbols
0x1d756,Greek Mathematical Symbols
0x1d790,Greek Mathematical Symbols
0x00b7,greek middle dot
0x1d200,Greek Musical Notation
0x0345,greek non-spacing iota below
0x10140,Greek Numbers
0x1d516,greek old testament
0x0301,greek oxia
0x2059,greek pentonkion
0x0342,GREEK PERISPOMENI
0x03d5,GREEK PHI SYMBOL
0x03d6,GREEK PI SYMBOL
0x0313,greek psili
0x0374,Greek Punctuation and Signs
0x003b,greek question mark
0x037e,GREEK QUESTION MARK
0x03f6,GREEK REVERSED LUNATE EPSILON SYMBOL
0x0314,greek rough breathing mark
0x2129,GREEK SMALL LETTER IOTA
0x03f2,greek small letter lunate sigma
0x03c0,GREEK SMALL LETTER PI
0x03b1,Greek Small Letters
0x0313,greek smooth breathing mark
0x2e0e,Greek Textual Symbols
0x03d1,GREEK THETA SYMBOL
0x0301,greek tonos
0x0300,greek varia
0x03d0,Greek Variant Letterforms
0x0306,greek vrachy
0x0345,GREEK YPOGEGRAMMENI
0x0342,Greek
0x1f00,Greek
0x1d1d0,Gregorian Musical Symbols
0x23da,GROUND
0x21f0,group lock
0x21e8,group select (ISO 9995-7)
0x001d,group separator
0x241d,GROUP SEPARATOR
0x20b2,GUARANI SIGN
0x0097,GUARDED AREA
0x0096,GUARDED AREA
0x00ab,guillemet
0x2039,guillemet
0x00bb,guillemet
0x203a,guillemet
0x0a80,Gujarati
0x0a95,Gujarati Consonants
0x0abe,Gujarati Dependent Vowel Signs
0x0ae6,Gujarati Digits
0x0a85,Gujarati Independent Vowels
0x0af1,GUJARATI RUPEE SIGN
0x0a00,Gurmukhi
0x0a71,GURMUKHI ADDAK
0x0a15,Gurmukhi Consonants
0x0a3e,Gurmukhi Dependent Vowel Signs
0x0a66,Gurmukhi Digits
0x0a74,GURMUKHI EK ONKAR
0x0a05,Gurmukhi Independent Vowels
0x262c,gurmukhi khanda
0x0a70,GURMUKHI TIPPI
0x1e2b,H WITH BREVE BELOW
0x021f,H WITH CARON
0x1e29,H WITH CEDILLA
0x0125,H WITH CIRCUMFLEX
0x1e27,H WITH DIAERESIS
0x1e23,H WITH DOT ABOVE
0x1e25,H WITH DOT BELOW
0x02ae,H WITH FISHHOOK
0x0266,H WITH HOOK
0x1e96,H WITH LINE BELOW
0x0127,H WITH STROKE
0x210c,H
0x036a,H
0x210d,H
0x029c,H
0x0265,H
0x2095,H
0x02b0,H
0x210b,H
0x030c,hacek
0x02c7,hacek
0x200a,HAIR SPACE
0x094d,halant
0x0f84,HALANTA
0x303f,HALF FILL SPACE
0x2321,HALF INTEGRAL
0x2320,HALF INTEGRAL
0xfe20,Half Marks
0x0351,HALF RING ABOVE
0x0357,HALF RING ABOVE
0x031c,HALF RING BELOW
0x0339,HALF RING BELOW
0x0559,HALF RING
0x055a,half ring
0x02d3,HALF RING
0x02bf,HALF RING
0x02d1,HALF TRIANGULAR COLON
0x00bd,HALF
0xff00,Halfwidth and Fullwidth Forms
0xff61,Halfwidth CJK Punctuation
0xff61,Halfwidth Japanese Katakana Variants
0xffa0,Halfwidth Korean Hangul Variants
0xffe8,Halfwidth Symbol Variants
0x25bd,hamilton operator
0x2692,HAMMER AND PICK
0x262d,HAMMER AND SICKLE
0x1f439,HAMSTER FACE
0x06c0,hamzah on ha
0x4e00,Han Ideographs
0x309a,han-daku-on
0x309c,han-daku-on
0x1f446,Hand Symbols
0x1f58e,Hand Symbols
0x261a,Hand Symbols
0x1f446,Hand
0x270b,HAND
0x270c,HAND
0x270d,HAND
0x3165,Hangul Archaic Letters
0x115f,HANGUL CHOSEONG FILLER
0x3130,Hangul Compatibility Jamo
0x3164,HANGUL FILLER
0x1100,Hangul Jamo Combining Alphabet
0xa960,Hangul Jamo Extended-A
0xd7b0,Hangul Jamo Extended-B
0x1160,HANGUL JUNGSEONG FILLER
0x3260,Hangul Letters
0x3200,Hangul Letters
0xac00,Hangul Syllables Area
0x326e,Hangul Syllables
0x320e,Hangul Syllables
0xffa0,Hangul Variants
0x3021,Hangzhou Numerals
0x1720,Hanunoo
0x064b,Harakat
0x2693,harbor symbol
0x1f477,hardhat
0x20d0,HARPOON ABOVE
0x20d1,HARPOON ABOVE
0x20ed,HARPOON WITH BARB DOWNWARDS
0x20ec,HARPOON WITH BARB DOWNWARDS
0x21bc,Harpoons
0x294a,Harpoons
0x055e,hartsakan nshan
0x09cd,hasant
0xa806,HASANTA
0x0023,hash
0x0302,hat
0x2229,hat
0x108e0,Hatran
0x263a,have a nice day!
0x2620,Hazard Dingbats
0x0f01,Head Marks
0x0001,HEADING
0x2401,HEADING
0x1f3a7,HEADPHONE
0x26fc,HEADSTONE GRAVEYARD SYMBOL
0x2619,HEART BULLET
0x2763,Heart Dingbats
0x2763,Heart Ornaments
0x1f493,Heart Symbols
0x2718,HEAVY BALLOT X
0x2714,HEAVY CHECK MARK
0x2762,HEAVY EXCLAMATION MARK ORNAMENT
0x2716,HEAVY MULTIPLICATION X
0x2748,HEAVY SPARKLE
0x0590,Hebrew
0x05d0,Hebrew Alphabet
0x0591,Hebrew Cantillation Marks
0x2135,Hebrew Letterlike Mathematical Symbols
0x05b0,Hebrew Points and Punctuation
0xfb1d,Hebrew Presentation Forms
0x2767,hedera
0x06c0,HEH WITH YEH ABOVE
0x2388,HELM SYMBOL
0x26d1,HELMET WITH WHITE CROSS
0x269a,HERMES
0x22b9,HERMITIAN CONJUGATE MATRIX
0x4dc0,Hexagram Symbols
0x14400,Hieroglyphs
0x13000,Hieroglyphs
0xd800,High Surrogates
0x26a1,HIGH VOLTAGE SIGN
0x201f,HIGH-REVERSED-9 QUOTATION MARK
0x201b,HIGH-REVERSED-9 QUOTATION MARK
0x227b,higher rank than
0x210c,hilbert space
0x3040,Hiragana
0x309d,HIRAGANA ITERATION MARK
0x3095,HIRAGANA LETTER SMALL KA
0x3096,HIRAGANA LETTER SMALL KE
0x3095,Hiragana Supplement
0x309e,HIRAGANA VOICED ITERATION MARK
0x25ae,histogram marker
0x26ec,HISTORIC SITE
0x2365,holler
0x21b8,home
0x21f1,home
0x223b,HOMOTHETIC
0x034b,HOMOTHETIC ABOVE
0x1f41d,HONEYBEE
0x0610,Honorifics
0x0309,HOOK ABOVE
0x0321,HOOK BELOW
0x0322,HOOK BELOW
0x02de,HOOK
0x0328,hook
0x2364,hoot
0x2015,HORIZONTAL BAR
0x2026,HORIZONTAL ELLIPSIS
0x22ef,HORIZONTAL ELLIPSIS
0x23ba,Horizontal Scan Lines
0x0009,horizontal tabulation
0x2409,HORIZONTAL TABULATION
0x031b,HORN
0x1f40e,HORSE
0x1f434,HORSE FACE
0x26e8,hospital
0x2615,HOT BEVERAGE
0x1f32d,HOT DOG
0x2668,HOT SPRINGS
0x231b,HOURGLASS
0x23f3,HOURGLASS WITH FLOWING SAND
0x29d7,HOURGLASS
0x3358,Hours
0x2302,HOUSE
0x20b4,HRYVNIA SIGN
0x0009,ht
0x10c80,Hungarian
0x0195,HV
0x01f6,HWAIR
0x2010,HYPHEN
0x2043,HYPHEN BULLET
0x002d,hyphen or minus sign
0x058a,HYPHEN
0x00ad,hyphen
0x2e40,HYPHEN
0x30a0,HYPHEN
0x1806,HYPHEN
0x2011,HYPHEN
0x035c,hyphen
0x00ad,HYPHEN
0x002d,HYPHEN-MINUS
0x2027,HYPHENATION POINT
0x002d,hyphus
0x238e,HYSTERESIS SYMBOL
0x0197,i bar
0x4dc0,I Ching / Yijing Hexagram Symbols
0x268a,I Ching / Yijing Monogram and Digram Symbols
0x2630,I Ching / Yijing Trigram Symbols
0x0130,i dot
0x00cd,I WITH ACUTE
0x00ed,I WITH ACUTE
0x012d,I WITH BREVE
0x01d0,I WITH CARON
0x00ce,I WITH CIRCUMFLEX
0x00ee,I WITH CIRCUMFLEX
0x00cf,I WITH DIAERESIS
0x00ef,I WITH DIAERESIS
0x0130,I WITH DOT ABOVE
0x1ecb,I WITH DOT BELOW
0x0209,I WITH DOUBLE GRAVE
0x00cc,I WITH GRAVE
0x00ec,I WITH GRAVE
0x1ec9,I WITH HOOK ABOVE
0x020b,I WITH INVERTED BREVE
0x012b,I WITH MACRON
0x012f,I WITH OGONEK
0x0197,I WITH STROKE
0x0268,I WITH STROKE
0x1e2d,I WITH TILDE BELOW
0x0129,I WITH TILDE
0x2111,I
0x0365,I
0x2148,I
0x026a,I
0x0131,I
0x1d09,I
0x1d62,I
0x2110,I
0x2071,I
0x26f8,ICE SKATE
0x26d0,icy road
0x1f4a1,idea
0x2261,IDENTICAL TO
0x2262,IDENTICAL TO
0x10080,Ideograms
0x3190,Ideographic Annotation
0x3006,IDEOGRAPHIC CLOSING MARK
0x3001,IDEOGRAPHIC COMMA
0x2ff0,Ideographic Description Characters
0x3002,IDEOGRAPHIC FULL STOP
0x303f,IDEOGRAPHIC HALF FILL SPACE
0x3005,IDEOGRAPHIC ITERATION MARK
0x303b,IDEOGRAPHIC ITERATION MARK
0x3007,IDEOGRAPHIC NUMBER ZERO
0x3000,IDEOGRAPHIC SPACE
0x1f200,Ideographic Supplement
0x33e0,Ideographic Telegraph Symbols for Days
0x3358,Ideographic Telegraph Symbols for Hours
0x32c0,Ideographic Telegraph Symbols for Months
0x302a,Ideographic Tone Marks
0x303e,IDEOGRAPHIC VARIATION INDICATOR
0x3400,Ideographs Area
0x20000,Ideographs Area
0x3400,Ideographs Extension A
0x20000,Ideographs Extension B
0x2a700,Ideographs Extension C
0x2b740,Ideographs Extension D
0x2f800,Ideographs Supplement
0x3280,Ideographs
0xf900,Ideographs
0x4e00,Ideographs
0xfa70,Ideographs
0x4e00,Ideographs
0xfa30,Ideographs
0x3220,Ideographs
0x2416,IDLE
0x0016,IDLE
0x0133,IJ
0x22b7,IMAGE OF
0x228f,IMAGE OF
0x2111,imaginary part
0x1f47f,IMP
0x10840,Imperial Aramaic
0x22a2,implies
0x2033,inches
0x2282,included in set
0x2283,includes in set
0x337f,incorporated
0x23f6,increase
0x2206,INCREMENT
0x2aeb,independence
0x2add,independent
0x2adc,independent
0x261a,Index Finger Dingbats
0x1f446,Index Finger Pointing Hand
0x261a,INDEX
0x261b,INDEX
0x261f,INDEX
0x261c,INDEX
0x261e,INDEX
0x261d,INDEX
0x20a8,indian currency
0x20b9,INDIAN RUPEE SIGN
0xa830,Indic Number Forms
0x25c5,indicator
0x25bb,indicator
0x2243,Inequality Signs
0x22d5,Inequality Signs
0x221e,INFINITY
0x266f,infix bag count
0x1f6c8,information
0x001c,INFORMATION SEPARATOR FOUR
0x001f,INFORMATION SEPARATOR ONE
0x001d,INFORMATION SEPARATOR THREE
0x001e,INFORMATION SEPARATOR TWO
0x2139,INFORMATION SOURCE
0x2193,ingressive airflow
0x2915,injection
0x2918,injection
0x2914,injection
0x2917,injection
0x21a3,injection
0x2041,INSERTION POINT
0x2380,INSERTION SYMBOL
0x2124,integers
0x222b,INTEGRAL
0x2a16,INTEGRAL OPERATOR
0x222b,Integral Signs
0x2233,INTEGRAL
0x2321,INTEGRAL
0x2231,INTEGRAL
0x2232,INTEGRAL
0x222e,INTEGRAL
0x2233,integral
0x222c,INTEGRAL
0x2a1c,integral
0x211b,integral
0x222f,INTEGRAL
0x2320,INTEGRAL
0x222d,INTEGRAL
0x2a1b,integral
0x2230,INTEGRAL
0x2a0a,Integrals
0x2a11,INTEGRATION
0x2a11,integration
0x22ba,INTERCALATE
0x2318,INTEREST SIGN
0x2a3c,INTERIOR PRODUCT
0x2a3d,INTERIOR PRODUCT
0x2af4,interleave
0xfff9,Interlinear Annotation
0xfff9,INTERLINEAR ANNOTATION ANCHOR
0xfffa,INTERLINEAR ANNOTATION SEPARATOR
0xfffb,INTERLINEAR ANNOTATION TERMINATOR
0x203d,INTERROBANG
0x2e18,INTERROBANG
0x238a,interrupt
0x2229,INTERSECTION
0x22d2,INTERSECTION
0x23e7,INTERSECTION
0x22c2,intersection
0x22c2,INTERSECTION
0x22d4,intersection
0x2a40,Intersections and Unions
0x0f0b,INTERSYLLABIC TSHEG
0x009b,INTRODUCER
0x009a,INTRODUCER
0x2776,Inverse Numbers
0x032f,INVERTED BREVE BELOW
0x0311,INVERTED BREVE
0x0361,INVERTED BREVE
0x033a,INVERTED BRIDGE BELOW
0x032b,INVERTED DOUBLE ARCH BELOW
0x00a1,INVERTED EXCLAMATION MARK
0x0296,INVERTED GLOTTAL STOP
0x2e18,INVERTED INTERROBANG
0x223e,INVERTED LAZY S
0x2127,INVERTED OHM SIGN
0x00bf,INVERTED QUESTION MARK
0x0281,INVERTED R
0x02b6,INVERTED R
0x2054,INVERTED UNDERTIE
0x2063,invisible comma
0x2064,INVISIBLE PLUS
0x2063,INVISIBLE SEPARATOR
0x2062,INVISIBLE TIMES
0x0345,iota below
0x0345,iota subscript
0x0196,IOTA
0x0269,IOTA
0x2129,IOTA
0x0250,IPA Extensions
0x0346,IPA
0xfdfc,iranian currency
0x00a3,irish punt
0x2068,ISOLATE
0x2066,ISOLATE
0x2069,ISOLATE
0x2067,ISOLATE
0x29dc,isotech entity &amp;iinfin;
0x20aa,israeli currency
0x09fa,ISSHAR
0x0b70,ISSHAR
0x20a4,italian currency
0x00a3,italian lira
0x1d6e2,Italic Greek Mathematical Symbols
0x1d71c,Italic Greek Mathematical Symbols
0x1d790,Italic Greek Mathematical Symbols
0x1d434,Italic Mathematical Symbols
0x1d468,Italic Mathematical Symbols
0x1d608,Italic Mathematical Symbols
0x1d63c,Italic Mathematical Symbols
0x10300,Italic
0x2700,ITC Zapf Dingbats Series 100
0x309d,ITERATION MARK
0x309e,ITERATION MARK
0x3005,ITERATION MARK
0x30fd,ITERATION MARK
0x30fe,ITERATION MARK
0x303b,ITERATION MARK
0x2767,ivy leaf
0x06c0,izafet
0x01f0,J WITH CARON
0x0135,J WITH CIRCUMFLEX
0x029d,J WITH CROSSED-TAIL
0x0248,J WITH STROKE
0x0249,J WITH STROKE
0x025f,J WITH STROKE
0x2149,J
0x1d0a,J
0x0237,J
0x02b2,J
0x2749,jack
0x1100,Jamo Combining Alphabet
0x3130,Jamo
0x25c9,japanese bullet
0x2616,Japanese Chess Symbols
0x337b,Japanese Era Names
0x3040,Japanese Hiragana
0x337f,japanese incorporated
0x3004,JAPANESE INDUSTRIAL STANDARD SYMBOL
0x3190,Japanese Kanbun Ideographic Annotation
0x30a0,Japanese Katakana
0xff61,Japanese Katakana Variants
0x3300,Japanese Katakana Words
0x32d0,Japanese Katakana
0x203b,japanese kome
0xa980,Javanese
0x2629,JERUSALEM
0x20dd,jis composition circle
0xfa30,JIS X 0213 Compatibility Ideographs
0x2a1d,JOIN
0x034f,JOINER
0x2060,JOINER
0x200d,JOINER
0x2620,jolly roger
0x2218,jot
0x2643,JUPITER
0x2696,jurisprudence symbol
0x1e31,K WITH ACUTE
0x01e9,K WITH CARON
0x0137,K WITH CEDILLA
0x1e33,K WITH DOT BELOW
0x0199,K WITH HOOK
0x1e35,K WITH LINE BELOW
0x1d0b,K
0x029e,K
0x2096,K
0x3095,KA
0x337f,kabusiki-gaisya
0x11080,Kaithi
0x3031,Kana Repeat Marks
0x1b000,Kana Supplement
0x3190,Kanbun Ideographic Annotation
0x2f00,Kangxi Radicals
0x0c80,Kannada
0x0c95,Kannada Consonants
0x0cbe,Kannada Dependent Vowel Signs
0x0ce6,Kannada Digits
0x0c85,Kannada Independent Vowels
0x0640,kashida
0x30a0,Katakana
0x30ff,KATAKANA DIGRAPH KOTO
0x31f0,Katakana Extensions for Ainu
0x30fd,KATAKANA ITERATION MARK
0x30fb,KATAKANA MIDDLE DOT
0x31f0,Katakana Phonetic Extensions
0xff61,Katakana Variants
0x30fe,KATAKANA VOICED ITERATION MARK
0x3300,Katakana Words
0x32d0,Katakana
0x30a0,KATAKANA-HIRAGANA DOUBLE HYPHEN
0x30fc,KATAKANA-HIRAGANA PROLONGED SOUND MARK
0xa900,Kayah Li
0x212a,KELVIN SIGN
0x27e9,ket
0x2327,key
0x2318,key
0x232b,key
0x2326,key
0x2324,key
0x2325,KEY
0x26bf,KEY
0x2328,KEYBOARD
0x237d,keyboard symbol for no break space
0x21e6,Keyboard Symbols
0x2324,Keyboard Symbols
0x2380,Keyboard Symbols
0x2396,Keyboard Symbols
0x20e3,KEYCAP
0x262c,khanda
0x10a00,Kharoshthi
0x10a40,Kharoshthi Digits
0x1780,Khmer
0x17c6,khmer anusvara
0x1780,Khmer Consonants
0x17db,KHMER CURRENCY SYMBOL RIEL
0x17b6,Khmer Dependent Vowel Signs
0x17e0,Khmer Digits
0x17a5,Khmer Independent Vowels
0x17f0,Khmer Numeric Symbols for Divination
0x17c6,KHMER SIGN NIKAHIT
0x17c7,KHMER SIGN REAHMUK
0x17c6,Khmer Signs
0x17c7,khmer srak ah
0x17c6,khmer srak am
0x19e0,Khmer Symbols
0x17c7,khmer visarga
0x11200,Khojki
0x0e5b,KHOMUT
0x112b0,Khudawadi
0x10a0,Khutsuri
0x1d1de,Kievan Musical Symbols
0x1039,killer
0x20ad,KIP SIGN
0x2311,kissen
0x1f428,KOALA
0x203b,kome
0x0500,Komi Letters
0x06d6,Koranic Annotation Signs
0x1100,Korean Combining Alphabet
0x20a9,korean currency
0x3165,Korean Hangul Archaic Letters
0x3130,Korean Hangul Compatibility Jamo
0x1100,Korean Hangul Jamo Combining Alphabet
0xa960,Korean Hangul Jamo Extended-A
0xd7b0,Korean Hangul Jamo Extended-B
0x3260,Korean Hangul Letters
0x3200,Korean Hangul Letters
0xac00,Korean Hangul Syllables
0x326e,Korean Hangul Syllables
0x320e,Korean Hangul Syllables
0xffa0,Korean Hangul Variants
0x327f,KOREAN STANDARD SYMBOL
0x0343,KORONIS
0x30ff,KOTO
0x0138,KRA
0x2114,L B BAR SYMBOL
0x013a,L WITH ACUTE
0x023d,L WITH BAR
0x019a,L WITH BAR
0x026c,L WITH BELT
0x013e,L WITH CARON
0x013c,L WITH CEDILLA
0x1e3d,L WITH CIRCUMFLEX BELOW
0x0234,L WITH CURL
0x1e37,L WITH DOT BELOW
0x1e3b,L WITH LINE BELOW
0x0140,L WITH MIDDLE DOT
0x026b,L WITH MIDDLE TILDE
0x026d,L WITH RETROFLEX HOOK
0x1d0c,L WITH STROKE
0x0142,L WITH STROKE
0x029f,L
0x2097,L
0x02e1,L
0x2143,L
0x2112,L
0x2113,L
0x2142,L
0x1f41e,LADY BEETLE
0x019b,lambda bar
0xe0001,LANGUAGE TAG
0x0e80,Lao
0x0ecc,LAO CANCELLATION MARK
0x0e81,Lao Consonants
0x0ed0,Lao Digits
0x0eaf,LAO ELLIPSIS
0x0ec8,Lao Marks and Signs
0x0ecd,LAO NIGGAHITA
0x0eb0,Lao Vowels
0x20ad,laotian currency
0x2206,laplace operator
0x2112,laplace transform
0x2a1d,large bowtie
0x25ef,LARGE CIRCLE
0x29f8,Large Operators
0x20be,LARI SIGN
0x263e,LAST QUARTER MOON
0x01c1,LATERAL CLICK
0x3371,Latin Abbreviations
0x3380,Latin Abbreviations
0x1f110,Latin Capital Letters
0x1f110,Latin Capital Letters
0x271d,LATIN CROSS
0x1e00,Latin Extended Additional
0x0100,Latin Extended-A
0x0180,Latin Extended-B
0x2c60,Latin Extended-C
0xa720,Latin Extended-D
0xab30,Latin Extended-E
0x1d00,Latin Extensions
0x1d25,LATIN LETTER AIN
0x01c2,LATIN LETTER ALVEOLAR CLICK
0x02ad,LATIN LETTER BIDENTAL PERCUSSIVE
0x0298,LATIN LETTER BILABIAL CLICK
0x02ac,LATIN LETTER BILABIAL PERCUSSIVE
0x0298,latin letter bullseye
0x01c0,LATIN LETTER DENTAL CLICK
0x01c3,latin letter exclamation mark
0x0294,LATIN LETTER GLOTTAL STOP
0x0296,LATIN LETTER INVERTED GLOTTAL STOP
0x019b,latin letter lambda bar
0x01c1,LATIN LETTER LATERAL CLICK
0x0295,LATIN LETTER PHARYNGEAL VOICED FRICATIVE
0x01c3,LATIN LETTER RETROFLEX CLICK
0x01aa,LATIN LETTER REVERSED ESH LOOP
0x0295,latin letter reversed glottal stop
0x0297,LATIN LETTER STRETCHED C
0x1d24,LATIN LETTER VOICED LARYNGEAL SPIRANT
0x01bf,LATIN LETTER WYNN
0x01a6,LATIN LETTER YR
0x1f12b,Latin Letters
0x24b6,Latin Letters
0x1f110,Latin Letters
0x249c,Latin Letters
0x02b0,Latin Letters
0x1f131,Latin Letters
0xfb00,Latin Ligatures
0x0061,Latin Lowercase Alphabet
0x00e6,LATIN SMALL LETTER AE
0x0251,LATIN SMALL LETTER ALPHA
0x0264,latin small letter baby gamma
0x029a,latin small letter closed epsilon
0x0277,LATIN SMALL LETTER CLOSED OMEGA
0x025e,latin small letter closed reversed epsilon
0x0238,LATIN SMALL LETTER DB DIGRAPH
0x014b,LATIN SMALL LETTER ENG
0x025b,latin small letter epsilon
0x0283,LATIN SMALL LETTER ESH
0x00f0,LATIN SMALL LETTER ETH
0x0292,LATIN SMALL LETTER EZH
0x01b9,LATIN SMALL LETTER EZH REVERSED
0x01ef,LATIN SMALL LETTER EZH WITH CARON
0x0263,LATIN SMALL LETTER GAMMA
0x0242,LATIN SMALL LETTER GLOTTAL STOP
0x0195,LATIN SMALL LETTER HV
0x0269,LATIN SMALL LETTER IOTA
0x0138,LATIN SMALL LETTER KRA
0x026e,LATIN SMALL LETTER LEZH
0x01a3,LATIN SMALL LETTER OI
0x0223,LATIN SMALL LETTER OU
0x0278,LATIN SMALL LETTER PHI
0x0239,LATIN SMALL LETTER QP DIGRAPH
0x0264,LATIN SMALL LETTER RAMS HORN
0x0259,LATIN SMALL LETTER SCHWA
0x0285,LATIN SMALL LETTER SQUAT REVERSED ESH
0x00fe,LATIN SMALL LETTER THORN
0x0185,LATIN SMALL LETTER TONE SIX
0x1d02,LATIN SMALL LETTER TURNED AE
0x0252,LATIN SMALL LETTER TURNED ALPHA
0x018d,LATIN SMALL LETTER TURNED DELTA
0x1d14,LATIN SMALL LETTER TURNED OE
0x028a,LATIN SMALL LETTER UPSILON
0x021d,LATIN SMALL LETTER YOGH
0x0061,Latin Small Letters
0x0363,Latin Small Letters
0x00e6,latin small ligature ae
0x0133,LATIN SMALL LIGATURE IJ
0x0153,LATIN SMALL LIGATURE OE
0x02b0,Latin Superscript Modifier Letters
0x0041,Latin Uppercase Alphabet
0x0000,Latin
0x0100,Latin
0x00a0,Latin-1 Punctuation and Symbols
0x00a0,Latin-1 Supplement
0x223d,lazy s
0x223e,LAZY S
0x2024,LEADER
0x2026,leader
0x2025,LEADER
0x1f650,Leaf Ornaments
0x2766,leaf
0x2767,leaf
0x301a,left abstract syntax bracket
0x031a,LEFT ANGLE ABOVE
0x0349,LEFT ANGLE BELOW
0x3008,LEFT ANGLE BRACKET
0x27e8,LEFT ANGLE BRACKET
0x20d6,LEFT ARROW ABOVE
0x20ee,LEFT ARROW BELOW
0x0354,LEFT ARROWHEAD BELOW
0x27e6,left bag bracket
0x3010,LEFT BLACK LENTICULAR BRACKET
0x2308,LEFT CEILING
0x27ea,left chevron bracket
0x300c,LEFT CORNER BRACKET
0x007b,LEFT CURLY BRACKET
0x300a,LEFT DOUBLE ANGLE BRACKET
0x27ea,LEFT DOUBLE ANGLE BRACKET
0x201c,LEFT DOUBLE QUOTATION MARK
0x230a,LEFT FLOOR
0x0351,LEFT HALF RING ABOVE
0x031c,LEFT HALF RING BELOW
0x0559,LEFT HALF RING
0x02bf,LEFT HALF RING
0x02d3,LEFT HALF RING
0x20d0,LEFT HARPOON ABOVE
0x019d,LEFT HOOK
0x0272,LEFT HOOK
0x232b,left key
0x23b0,left moustache
0x22c9,LEFT NORMAL FACTOR SEMIDIRECT PRODUCT
0x0028,LEFT PARENTHESIS
0xfd3e,LEFT PARENTHESIS
0x00ab,left pointing guillemet
0x261a,LEFT POINTING INDEX
0x261c,LEFT POINTING INDEX
0x2039,left pointing single guillemet
0x20e1,LEFT RIGHT ARROW ABOVE
0x034d,LEFT RIGHT ARROW BELOW
0x22cb,LEFT SEMIDIRECT PRODUCT
0x27e8,left sequence bracket
0x2018,LEFT SINGLE QUOTATION MARK
0x005b,LEFT SQUARE BRACKET
0x2045,LEFT SQUARE BRACKET WITH QUILL
0x22a3,LEFT TACK
0x0318,LEFT TACK BELOW
0x3014,LEFT TORTOISE SHELL BRACKET
0x300e,LEFT WHITE CORNER BRACKET
0x2983,LEFT WHITE CURLY BRACKET
0x3016,LEFT WHITE LENTICULAR BRACKET
0x2985,LEFT WHITE PARENTHESIS
0x301a,LEFT WHITE SQUARE BRACKET
0x3018,LEFT WHITE TORTOISE SHELL BRACKET
0x232b,LEFT
0x219e,left
0x2329,LEFT-POINTING ANGLE BRACKET
0x2039,LEFT-POINTING ANGLE QUOTATION MARK
0x00ab,LEFT-POINTING DOUBLE ANGLE QUOTATION MARK
0x202a,LEFT-TO-RIGHT EMBEDDING
0x2066,LEFT-TO-RIGHT ISOLATE
0x200e,LEFT-TO-RIGHT MARK
0x202d,LEFT-TO-RIGHT OVERRIDE
0x21e4,leftward tab
0x2190,LEFTWARDS ARROW
0x20ea,LEFTWARDS ARROW OVERLAY
0x204c,LEFTWARDS BULLET
0x20ed,LEFTWARDS HARPOON WITH BARB DOWNWARDS
0x3010,LENTICULAR BRACKET
0x3016,LENTICULAR BRACKET
0x3011,LENTICULAR BRACKET
0x3017,LENTICULAR BRACKET
0x264c,LEO
0x1f406,LEOPARD
0x1c00,Lepcha
0x2264,LESS-THAN OR EQUAL TO
0x003c,LESS-THAN SIGN
0x226a,LESS-THAN
0x22d8,LESS-THAN
0x2135,Letterlike Mathematical Symbols
0x2100,Letterlike Symbols
0x21eb,level 2 lock
0x21e7,level 2 select (ISO 9995-7)
0x21ef,level 3 lock
0x21ee,level 3 select
0x026e,LEZH
0x000a,lf
0x27ee,lgroup
